Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],Max
Honduras,HND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Honduras,HND,"Compulsory education, duration (years)",SE.COM.DURS,12,12,12,12,12,12
Honduras,HND,Control of Corruption: Percentile Rank,CC.PER.RNK,21.4285717,17.61904716,14.76190472,17.92452812,15.09433937,21.4285717
Honduras,HND,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,11.19746864,,,,,11.19746864
Honduras,HND,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,0.202738012,,,,,0.202738012
Honduras,HND,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.099921,79.455259,76.030826,82.010129,,82.010129
Honduras,HND,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Honduras,HND,Time required to start a business (days),IC.REG.DURS,42,,,,,42
"Hong Kong SAR, China",HKG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,97.8,,,97.8
"Hong Kong SAR, China",HKG,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,98.19,,,98.19
"Hong Kong SAR, China",HKG,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,97.33,,,97.33
"Hong Kong SAR, China",HKG,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,96.46,,,96.46
"Hong Kong SAR, China",HKG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,88.88,,,88.88
"Hong Kong SAR, China",HKG,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,96.14,,,96.14
"Hong Kong SAR, China",HKG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
"Hong Kong SAR, China",HKG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,2.6,2.6
"Hong Kong SAR, China",HKG,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,10,,,,,10
"Hong Kong SAR, China",HKG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
"Hong Kong SAR, China",HKG,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
"Hong Kong SAR, China",HKG,Control of Corruption: Percentile Rank,CC.PER.RNK,91.90476227,92.85713959,94.2857132,92.45282745,93.39622498,94.2857132
"Hong Kong SAR, China",HKG,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
"Hong Kong SAR, China",HKG,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
"Hong Kong SAR, China",HKG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,94.539866,94.52865,94.421356,93.99224,,94.539866
"Hong Kong SAR, China",HKG,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
"Hong Kong SAR, China",HKG,Time required to start a business (days),IC.REG.DURS,1.5,,,,,1.5
Hungary,HUN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,88.22,,,88.22
Hungary,HUN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,86.88,,,86.88
Hungary,HUN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,89.73,,,89.73
Hungary,HUN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,81.25,,,81.25
Hungary,HUN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,92.49,,,92.49
Hungary,HUN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,71.58,,,71.58
Hungary,HUN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Hungary,HUN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,4.7,,,,1.2,4.7
Hungary,HUN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2,,,,,2
Hungary,HUN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,83.36830159,95.93720225,86.92368625,75.52595348,,95.93720225
Hungary,HUN,"Compulsory education, duration (years)",SE.COM.DURS,13,13,13,13,13,13
Hungary,HUN,Control of Corruption: Percentile Rank,CC.PER.RNK,57.61904907,58.57143021,55.23809433,51.41509247,54.71697998,58.57143021
Hungary,HUN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Hungary,HUN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Hungary,HUN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.281903,86.706774,84.033986,87.002624,,87.281903
Hungary,HUN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Hungary,HUN,Time required to start a business (days),IC.REG.DURS,7,,,,,7
Iceland,ISL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,100,,,100
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,100,,,100
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,100,,,100
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,100,,,100
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,100,,,100
Iceland,ISL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,100,,,100
Iceland,ISL,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Iceland,ISL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Iceland,ISL,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,7,,,,,7
Iceland,ISL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,90.11418947,100.3162621,95.82170483,86.29097568,81.05788123,100.3162621
Iceland,ISL,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10
Iceland,ISL,Control of Corruption: Percentile Rank,CC.PER.RNK,92.38095093,94.76190186,95.23809814,91.50943756,91.98113251,95.23809814
Iceland,ISL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Iceland,ISL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Iceland,ISL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,93.100226,92.769329,93.233912,92.295747,,93.233912
Iceland,ISL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Iceland,ISL,Time required to start a business (days),IC.REG.DURS,11.5,,,,,11.5
India,IND,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,77.53,,,77.53
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,77.55,,,77.55
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,77.51,,,77.51
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,78.25,,,78.25
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,67.5,,,67.5
India,IND,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,75.9,,,75.9
India,IND,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
India,IND,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,27.2,,27.2
India,IND,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
India,IND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
India,IND,"Compulsory education, duration (years)",SE.COM.DURS,8,8,8,8,8,8
India,IND,Control of Corruption: Percentile Rank,CC.PER.RNK,44.76190567,44.2857132,44.76190567,44.81132126,41.50943375,44.81132126
India,IND,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
India,IND,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
India,IND,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.558342,75.792373,69.548678,78.057246,,78.057246
India,IND,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
India,IND,Time required to start a business (days),IC.REG.DURS,17.5,,,,,17.5
Indonesia,IDN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,51.76,,,51.76
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,52.3,,,52.3
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,51.18,,,51.18
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,46.93,,,46.93
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,54.64,,,54.64
Indonesia,IDN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,40.49,,,40.49
Indonesia,IDN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Indonesia,IDN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,20.3,20.3
Indonesia,IDN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,10,,,,,10
Indonesia,IDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,33.72915562,42.90179665,44.40381707,45.33655693,,45.33655693
Indonesia,IDN,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,35.23809433,36.66666794,36.66666794,37.26415253,36.320755,37.26415253
Indonesia,IDN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,27.97606382,26.66007182,43.8656004,,,43.8656004
Indonesia,IDN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,3.791577587,3.535760507,2.561749684,,,3.791577587
Indonesia,IDN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.107534,74.566083,71.148763,78.013812,,78.013812
Indonesia,IDN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,12.6,,,,,12.6
Iraq,IRQ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,18.57,,,18.57
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,14.89,,,14.89
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,22.21,,,22.21
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,14.43,,,14.43
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,12.49,,,12.49
Iraq,IRQ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,15.48,,,15.48
Iraq,IRQ,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Iraq,IRQ,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,50.5,,50.5
Iraq,IRQ,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,4,,,,,4
Iraq,IRQ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Iraq,IRQ,"Compulsory education, duration (years)",SE.COM.DURS,6,6,6,6,6,6
Iraq,IRQ,Control of Corruption: Percentile Rank,CC.PER.RNK,8.095237732,9.047618866,9.047618866,10.84905624,8.490566254,10.84905624
Iraq,IRQ,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Iraq,IRQ,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Iraq,IRQ,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.685645,78.505532,78.313998,81.023534,,81.023534
Iraq,IRQ,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Iraq,IRQ,Time required to start a business (days),IC.REG.DURS,26.5,,,,,26.5
Ireland,IRL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,99.66,,,99.66
Ireland,IRL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,99.53,,,99.53
Ireland,IRL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,99.8,,,99.8
Ireland,IRL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,99.29,,,99.29
Ireland,IRL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,100,,,100
Ireland,IRL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,100,,,100
Ireland,IRL,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Ireland,IRL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,0.4,,,,0.4
Ireland,IRL,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,9,,,,,9
Ireland,IRL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,68.21015319,70.00477901,62.16656855,45.40025889,,70.00477901
Ireland,IRL,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10
Ireland,IRL,Control of Corruption: Percentile Rank,CC.PER.RNK,90,91.42857361,92.85713959,93.86792755,92.92453003,93.86792755
Ireland,IRL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Ireland,IRL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Ireland,IRL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,93.042661,92.956639,92.668084,92.998222,,93.042661
Ireland,IRL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Ireland,IRL,Time required to start a business (days),IC.REG.DURS,11,,,,,11
Israel,ISR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,92.93,,,92.93
Israel,ISR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,91.93,,,91.93
Israel,ISR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,93.97,,,93.97
